0	0.866444103422388	0.000763643455769136	0.997747129002614	0.000843644544431946	0.00684931506849315	0.00649506135646552	0.00106316339013837	0.00359712149620189	0.601642256433577	0.144019547115872	0.000109458834128530	0.124621314671029	0.00416048113410552	0.999880568346553	0.786394070143719	0	0.000286116354203836	0	0.000214606218573319	0.995593923998257	0.225783388101709
0.733957219363991	0.345315167510806	0.0668916840285167	0.979274508191826	0.0100299962504687	0.0522260273972603	0.0741934765978643	0.0127943308972802	0.00406204839702519	0.582747445750659	0.154085113492421	0.00415834603659889	1	0.0122743906250784	0.999838811331992	0.787124625046653	0.896056645138314	0.0221730244972838	6.66863854938286e-08	0.0128440670048459	0.949169761684395	0.296545058185726
0.405140899716545	0.605938212242336	0.0112982583961303	0.992786933551955	0.00309336332958380	0.0222602739726027	0.0257731056312505	0.00938862892248974	0.00817443585267944	0.641426845938225	0.392775402757000	0.00104809781210521	0.0339092129216152	0.000244172358176137	0.999967009390298	0.783765290166796	0.619924752771177	0.0102648685570103	8.69482024433009e-09	0.00928400428748005	0.988894919669131	0.931892798151127
0.402165667817032	0.649335191055519	0.00988546186840762	0.994188052405834	0.00206224221972253	0.0111301369863014	0.0136877904262035	0.00256282299259936	0.00407552436399484	0.549626992854491	0.177544550546961	0.000686806012505908	0.179491247592944	0.00494567125490439	0.999969327661985	0.789196590943672	0.395997919330932	0.00468601475457569	5.61526501710569e-10	0.00258713524090775	0.986966069953141	0.297737197060684
0.832047943200522	0.154019985662529	0.146057260171531	0.925317649121624	0.0217472815898013	0.117294520547945	0.154998826639803	0.0383114978516485	0.00975906341608594	0.559453531448369	0.210183976727168	0.0104851256011154	0.134475986918310	0.00984341871747253	0.999261494406227	0.784072118720635	0.994205937556277	0.0472989654387895	1.82283496874838e-06	0.0383916142552657	0.882245828494001	0.635630417494767
0.487054960131902	0.552200190291851	0.0368868677733795	0.983702501292841	0.00890513685789276	0.0505136986301370	0.0672185560798110	0.0146845449510344	0.00960935759045547	0.594321533544997	0.288254893210192	0.00307299199733957	0.0776233526312466	0.00142249460647904	0.999961222700843	0.785218072865743	0.730533178410389	0.0192022641481065	1.03371123976381e-07	0.0145802831479145	0.970380313549801	0.560305311667677
0.508457585559381	0.510009076280871	0.0165984460582487	0.992480469737413	0.00374953130858643	0.0248287671232877	0.0288505143610095	0.0105466730640274	0.00670330335749191	0.604189866112384	0.291725332253855	0.00140184149625151	0.0707862699952561	0.000249654835783814	0.999961955864041	0.783375208706013	0.637449706448195	0.0154050199405099	1.44542444083092e-08	0.0105179126941271	0.981162993607561	0.596038799465645
0.354157664096803	0.634407451489753	0.0119493880964374	0.994513254825806	0.00224971878515186	0.0162671232876712	0.0190142171945045	0.00608093455214831	0.00688475420216293	0.643076450868906	0.362887388237274	0.000690419481752108	0.0425555879821516	6.33806479243325e-05	0.999963696521650	0.783293731229888	0.478805115463474	0.00983495738599403	5.14412079753902e-09	0.00561297065583926	0.986347993682959	0.295176595596422
0.396079630451449	0.641521640836983	0.00980120826222285	0.993304690728804	0.00281214848143982	0.0188356164383562	0.0204002444675185	0.00719182016959654	0.00513306960098069	0.578610622657436	0.232935024374659	0.000902266851047779	0.0948416879724966	0.000195160520034674	0.999971659031120	0.783611838333634	0.356661330969839	0.0106915409241206	4.35620027388687e-09	0.00706841790993766	0.984011374195706	0.324430116292567
0.999006598709501	0.198187298598642	0.832408472906242	0.272452002794313	0.258342707161605	0.817636986301370	0.885204487337778	0.815766576337578	0.846389703099939	0.235113883854395	0.953648688395665	0.246182270782384	0.0123390757198036	0.000755410344538220	0.993951489765514	0.782591154090506	0.874717828733606	0.486298578933680	0.190856918103002	0.815601462006099	0.633456582812817	0.126190239306616
0.829993057657956	0.200743466771998	0.121494171176300	0.926335013693277	0.0201537307836520	0.106164383561644	0.133195669946884	0.0418713661643873	0.0197107388938666	0.517454406688684	0.329774208483546	0.0103556646535950	0.0952736368227243	0.00548173764758678	0.999058343957929	0.784174725852543	0.916599414389072	0.0464752791531808	1.52010129205971e-06	0.0414938436509157	0.882311949117345	0.655786329421217
0.793839473059965	0.221232791316428	0.205857706821609	0.850554231308152	0.0559617547806524	0.310787671232877	0.366117557090647	0.126625519223201	0.126598485180555	0.508000497903274	0.678347759075499	0.0354768763762335	0.0209478709613532	0.00373109000936843	0.999932834775892	0.784648847418281	0.775832074067896	0.0910727002015484	0.000363634743930498	0.126247041301017	0.885614538036265	0.193308331097589
0.577255708715403	0.451673547227999	0.0502590459593704	0.979475290460915	0.00993625796775403	0.0556506849315069	0.0724632488053571	0.0199629624810253	0.00359712149620189	0.574836043747745	0.144019547115872	0.00369656730829150	0.198491650443031	0.00140959593353737	0.999895432768398	0.783706939881932	0.847288675911759	0.0281893025212308	0	0.0197533700997417	0.954948628097335	0.485944533725901
0.122234678141956	0.891101250970488	0.00367044951151319	0.997450823882491	0.00149981252343457	0.0145547945205479	0.0157190059855492	0.00410700562049324	0.00736186419149574	0.724431966768377	0.457307701462658	0.000276979374690911	0.0176392451606000	8.84656550682039e-05	0.999884017116452	0.782203367623587	0.344135509580132	0.00372941793313333	2.09263978774852e-09	0.00363863339136710	0.996887535977612	0.716625377267526
0.921975769661473	0.136713888336490	0.313932439315800	0.771956216478487	0.0597112860892389	0.303938356164384	0.375520462231927	0.177816536390127	0.162076660685824	0.486232310422983	0.790296504478585	0.0393042031331461	0.0242749355695338	0.000889015427542474	0.998969813807084	0.783933963471963	0.930636833893333	0.142148668590181	0.000691340447835955	0.177670877136988	0.882749616688732	0.333842001118240
