0.287776130624699	0.0208333333333333	0.0167488109323701	0.202023658695252	0.974769230769231	0.653846153846154	0.00506131792954530	0.699177022374749	0.0130545457312508	0.0512764557011057	0.0448129642190476	0.0156640237325082
0.832804775787768	0.0821759259259259	0.0813803111834916	0.216584572337170	0.500653843023414	0.137096774193548	0.0668659280935984	0.653353673714250	0.0889621795847398	0.146999595203001	0.0392808145954838	0.0860369028683961
0.586034390245249	0.0416666666666667	0.0347816973695552	0.524081448478301	0.425075299085151	0.340000000000000	0.0194662230590073	0.741996814730618	0.0470809185468414	0.0599051193034865	0.0226010449988751	0.0659730556817176
0.586146318788341	0.0266203703703704	0.0236916940966431	0.239369108046807	0.675694541393271	0.435897435897436	0.0138804284490938	0.658766201182705	0.0281817398024672	0.0593810202578394	0.0322091490075471	0.0274594228635126
0.905134103973780	0.170138888888889	0.160010561203292	0.169780228744017	0.294838977712854	0.0682730923694779	0.153767000351068	0.658678663107759	0.166158282855475	0.374729165238602	0.0649968653328964	0.149824414796651
0.649043697585032	0.0798611111111111	0.0735502099128334	0.387896788672707	0.322779922779923	0.151785714285714	0.0512938454132134	0.810050851737441	0.0790926005468677	0.273490064688222	0.0446104711383465	0.0963449120846771
0.664838792840522	0.0451388888888889	0.0376603380321420	0.383603362076390	0.589784806844698	0.298245614035088	0.0249404800350514	0.733378207316481	0.0652911025067014	0.0360146706043457	0.0198242475337612	0.0727818301059836

0.582862261853802	0.0370370370370370	0.0297558662309128	0.302645877620502	0.442961497974417	0.361702127659575	0.0173508271833876	0.738101086236514	0.0494217155571794	0.0326488146604872	0.0239645466141083	0.0532440117172136

0.903717950556922	0.160879629629630	0.150871652500710	0.192824784513146	0.493154408017666	0.0732758620689655	0.142646380004240	0.627143561594231	0.127301712782616	0.310175387681222	0.0504673983220427	0.136837199570443
0.874713778656073	0.484953703703704	0.437669525200163	0.406179790811463	0.159496945418072	0.0276872964169381	0.417716307905785	0.874229226698918	0.307454852944734	0.581611293057279	0.146208828136708	0.452418901611567
0.716929974088464	0.0868055555555556	0.0784561509392999	0.202023658695252	0.475373988335700	0.138211382113821	0.0608738105926435	0.717002641294879	0.109865889238264	0.189139360172555	0.0448129642190476	0.125318104695308

0.971650605814573	0.452546296296296	0.448884352529195	0.239410788774589	0.316285045585725	0.0259938837920489	0.443922312048876	0.748717924680470	0.413285811287323	0.687212254605744	0.0358825059471425	0.405979416288405
