0	0.661944905480278	0.00181289794161754	0.984543272892680	0.000843644544431946	0.00684931506849315	0.00649506135646552	0	NaN	0.601642256433577	NaN	0.000156775771932331	0.656446377407803	0.000719999755784550	0.999330753624025	0.0380673088512973	0.00927699343900310	0	NaN	NaN	0	0.984943167978971	0.375657891652357


0.401219939721482	0.412868464934443	0.0209722371194514	0.906396368264143	0.00206224221972253	0.0111301369863014	0.0136877904262035	0.00887628178314781	0.00733335456139024	0.549626992854491	0.427579336767399	0.00122629858370978	0.726272395255329	0.00499809080649121	0.994785111560235	0.0440840851254775	0.279965003805531	0.0121305639223391	0.422382176504034	1.82597382566190e-08	0.0118829428457798	0.971738952058900	0.609505591801849
0.836772261571011	0.365655191717987	0.214659773116824	0.832594454017569	0.0217472815898013	0.117294520547945	0.154998826639803	0.108673609382255	0.117383737825275	0.559453531448369	0.744963387645100	0.0191274093575034	0.351945525417995	0.000138455590362244	0.999989382998708	0.278196507026111	0.862734924746953	0.0977617447880749	0.636358975106679	7.19025376030558e-05	0.111582357667589	0.901674597041674	0.121749923575789
0.434643340329462	0.519812536901103	0.0657765990437072	0.886382870024515	0.00890513685789276	0.0505136986301370	0.0672185560798110	0.0413985926191594	0.0325275508810615	0.594321533544997	0.477550366375369	0.00498606903473346	0.401466617273420	0.0132993674025492	0.997823635541871	0.203037253996933	0.682706758756205	0.0462016222758260	0.643559877069657	1.63571071362240e-06	0.0436507448294763	0.959322705368862	0.532197710991161
0.510305930387106	0.412047208521908	0.0397410144996685	0.881235138883852	0.00374953130858643	0.0248287671232877	0.0288505143610095	0.0329529720396272	0.0256857113808642	0.604189866112384	0.814073603669118	0.00264402620355880	0.269910669634501	0.000833950422846338	0.999340608484935	0.0267370583697306	0.551345323990652	0.0415260180015084	0.553382548202741	3.19367958290372e-07	0.0356710757980221	0.970554223600367	0.584816978557153
0.359012277968205	0.396217801891924	0.0272406540372157	0.903168067747906	0.00224971878515186	0.0162671232876712	0.0190142171945045	0.0157733370713500	0.0125074227214926	0.643076450868906	0.618596571827084	0.00125224549594643	0.380753956757210	0.00293791976767411	0.999567935990945	0.0276109594116084	0.439771805650421	0.0246016033317526	0.410121416420325	6.01110323925555e-08	0.0189733987861408	0.966598518397832	0.430387015626724
0.407291926297920	0.478769747453556	0.0239106050843792	0.886129420170525	0.00281214848143982	0.0188356164383562	0.0204002444675185	0.0234731065867731	0.0142313277614360	0.578610622657436	0.590998698036690	0.00169874577083913	0.338309315875988	0.00103082712569979	0.999664457533398	0.0242382687008285	0.304319271097604	0.0300293849123159	0.315612754833976	9.12243693706388e-08	0.0254064799895042	0.967078047609549	0.431746413599750
1	0.531777339636638	0.851325144253260	0.277601561921023	0.258342707161605	0.817636986301370	0.885204487337778	0.851212086972936	0.875391738728283	0.235113883854395	0.457021639056245	0.271236407849387	0.127802614346521	0.00883238876089568	0.998979295061926	0.750782324452751	0.985185533801027	0.559385582195352	0.311888190201402	0.218283034209645	0.849704411457704	0.588335046349791	0.0570722601157380
0.831957812663106	0.326415829356861	0.174926463256298	0.838183438316007	0.0201537307836520	0.106164383561644	0.133195669946884	0.0871250731042523	0.0970459184134190	0.517454406688684	0.658103477276654	0.0170141528418655	0.359901583431694	0.000329917750612599	0.999966533354355	0.230272200359538	0.861406197006979	0.0808176518609733	0.578209650394548	3.96652604154650e-05	0.0902042125757333	0.868520397207399	0.162493742967169
0.744962081062409	0.454994965805781	0.249408478056225	0.831241116531060	0.0559617547806524	0.310787671232877	0.366117557090647	0.181251622915214	0.207882968346780	0.508000497903274	0.504580007665199	0.0437557396540072	0.235143133391223	0.000241058631403449	0.999969041667322	0.431784459777637	0.802610734016384	0.127537150014762	0.256078740956538	0.00115243074265981	0.181377609364728	0.917310663231848	0.0289415527186690
0.564558273835040	0.431711278648217	0.0894343856416865	0.851930150463355	0.00993625796775403	0.0556506849315069	0.0724632488053571	0.0568701566432558	NaN	0.574836043747745	NaN	0.00669404390053088	0.386319643090166	0.0103898014052979	0.997674289871900	0.140415836882231	0.690791081983806	0.0652891657151371	NaN	NaN	0.0599493538888211	0.945041006386602	0.485860521888350
0.108975272735866	0.866108859863136	0.00817928537970304	0.980536251398195	0.00149981252343457	0.0145547945205479	0.0157190059855492	0.00735849636558500	0.00879980919167104	0.724431966768377	0.597949112603326	0.000453722893823781	0.165544428858430	0.00221424287047252	0.999262853905517	0.0367509788534444	0.347243503140730	0.00898167363038146	0.494599643580234	2.02645384779512e-08	0.00876004784190142	0.994870979529537	0.736045476590960
0.927703982480938	0.534167575746104	0.370174564209964	0.731431180111433	0.0597112860892389	0.303938356164384	0.375520462231927	0.268977839257833	0.306770428198922	0.486232310422983	0.722131576680159	0.0564199129812707	0.185705032412827	5.23507865173355e-05	0.999967591857811	0.510181930181831	0.940419091004071	0.196114006454874	0.358982693743864	0.00271568588002281	0.272125591566495	0.947041666173925	0.0810177053612470
0.207868261103529	0.526615770846010	0.0269111372024672	0.935284784075962	0.00346831646044244	0.0256849315068493	0.0319714356560753	0.0203024074377449	NaN	0.697119710854865	NaN	0.00141812632056637	0.383835553780872	0.00141177623026468	0.999505593318263	0.0638496911576924	0.609628323192171	0.0209418629660856	NaN	NaN	0.0211864926187526	0.981951365510018	0.672848429978172
0.709839505355025	0.355124588923437	0.286844451998099	0.836239524759082	0.0726471691038620	0.337328767123288	0.338029554830247	0.171762431150472	0.174882848748858	0.345527939054438	0.304960261137005	0.0557670465256203	0.269061401641414	0.00700533418670602	0.995837264938984	0.289617530774020	0.829085579289677	0.165900119770586	0.753450657560613	0.00112602168976071	0.172967718796669	0.757874645800206	0.144275067361777

0.566945895579955	0.341079527277848	0.0886847286469798	0.867638377372148	0.00946756655418073	0.0565068493150685	0.0769276495199699	0.0471303631284518	0.0463583112738030	0.637862773773996	0.646757610924130	0.00635259180953932	0.386208149293191	0.000753226811194721	0.998987851430109	0.149522989368012	0.694687279980601	0.0395918307705524	0.502105058887286	3.09424879478524e-06	0.0488804813237593	0.968458130479936	0.240711964249366
0.185045367987262	0.411871703223708	0.00744544222839883	0.948115663255572	0.000843644544431946	0.00428082191780822	0.00638028376492715	0.00212927017780401	0.00100374938071969	0.597357762179231	0.264945444021108	0.000432010404869776	0.930615846178459	0.00295645837621109	0.997859464202191	0.0302042668552571	0	0.00346243257256622	0.393248634571264	1.15082524953979e-09	0.00368303906664740	0.983853762557984	0.404913741938549
0.674390140789192	0.413208070288291	0.0817181209443059	0.865809203370816	0.00862392200974878	0.0547945205479452	0.0702313738393516	0.0443489544595677	0.0526030180081547	0.638717762779295	0.803296697861591	0.00631012296034324	0.273100382987088	0.000114941375989634	0.999968363527007	0.0974306045882512	0.618177384823451	0.0390698002360337	0.358931983941325	3.24800554419704e-06	0.0463709664359190	0.959918303788956	0.0879903346778126
0.859209090080704	0.621706240236633	0.530220029069921	0.600686394802076	0.136201724784402	0.650684931506849	0.634563195534057	0.461467782892754	0.523749137226180	0.343630894561336	0.527224393439332	0.122051751227853	0.119836642712055	0.000285821811467473	0.999964012700490	0.870978253091664	0.931189454944115	0.379423152026462	0.297526504455274	0.0322960949162340	0.462511721826081	0.994070866870115	0.0740397477520983
0.733569721570937	0.348234436798560	0.106320392003902	0.844974199770809	0.0109673790776153	0.0573630136986301	0.0805660091614823	0.0535959361421770	0.0598050849861010	0.578627824610150	0.729047476215655	0.00890072316697319	0.328565787980338	0.00130993305969449	0.998645356475420	0.113582046292197	0.769748216483607	0.0514520565533447	0.649602829627371	5.87460333238330e-06	0.0566601978006493	0.930301956193921	0.219299710430662
0.674794477244419	0.421533051845109	0.124739477916182	0.858679341859194	0.0156542932133483	0.107020547945205	0.125588040820177	0.0718906320914974	0.0807993775249911	0.631889981699519	0.701554769991593	0.0113827297695887	0.289232222538038	0.000102364265158256	0.999968757586270	0.176407172456040	0.799904071338366	0.0608208741591530	0.364295075711699	2.00368011851135e-05	0.0741017693913763	0.928191589553504	0.102762925104322
0.591243350646472	0.360529798528530	0.0537385526981117	0.859980198493140	0.00553055868016498	0.0291095890410959	0.0390858564274927	0.0314648831171898	0.0280100578418567	0.561578476827142	0.641145552082725	0.00408738637975950	0.371022393081622	0.0128395237516830	0.996226518792957	0.0205143261779380	0.589909053968388	0.0355995976797156	0.931833032724380	5.42650356326914e-07	0.0341832225288273	0.949944305846325	0.442642688356848

0.837693648939706	0.158265025692081	0.234010642096073	0.767207117788873	0.0561492313460817	0.260273972602740	0.332147782948711	0.200705739484410	0.179516990703302	0.454584828642616	0.425668144311298	0.0470431120927618	0.209825755494496	0.0127516362439354	0.988737100582656	0.359648141475269	0.850639667908766	0.183469769623945	0.443093494084329	0.000796283588665955	0.203485783856289	0.830837117760551	0.230742733705367
