0.274677137741684	0.783661407057547	0.00366140381971624	0.911304672627588	0.0182456140350877	0.0208333333333333	0.0167488109323701	0.0127927371933628	0.142647340475458	0.626564885496183	0.197373816048178	0.893259318001586	0.653846153846154	0.833799540656432	0.00468461113220454	0.00414465578079858	0.00401735765776045	0.997005950839598	0.173066557071356	0.328100924735416	0.0120006384863930	0.0512764557011057	0.0595706771278203	0.0468590541227945	0	0.0141138253292219	0.994196076104444	0.566916135079064	0.304860566543387
0.578244519622715	0.599853290818541	0.0116306699845662	0.875769429603278	0.0273684210526316	0.0266203703703704	0.0236916940966431	0.0213829107624270	0.147905822240217	0.583088667058133	0.246926355064626	0.678269822057125	0.435897435897436	0.584721616003306	0.0135884291995742	0.00564116434590364	0.00476881729697674	0.999248357862356	0.182637882287955	0.580296382115895	0.0273669949459334	0.0593810202578394	0.0598487400742503	0.0311488497708841	3.90535467020578e-07	0.0276365706341492	0.983988311701344	0.607638899431703	0.602980197666722
0.902733274626530	0.175597599563598	0.134427653380804	0.585614299621575	0.174736842105263	0.170138888888889	0.160010561203292	0.145058512812195	0.121575027927529	0.603419093759920	0.166947480187373	0.268615532966585	0.0682730923694779	0.129251854286272	0.153107879763679	6.80821702879299e-06	0.0131147734240042	0.969640311195965	0.153194570768176	0.988568303265120	0.166188625463161	0.374729165238602	0.0524564178750021	0.0646775858804617	0.00101609522636841	0.150400021980868	0.847334788728650	0.570269441625728	0.167609542349770
0.642321645742498	0.517617138849458	0.0352237256575076	0.771115171916791	0.0785964912280702	0.0798611111111111	0.0735502099128334	0.0908171313068868	0.203920974770069	0.619702172183088	0.395043377144364	0.324881582613541	0.151785714285714	0.260924312169703	0.0502595413815009	0.00258138174305140	0.00139699054700777	0.999049147291602	0.168749757820445	0.795318166240175	0.0778483325771173	0.273490064688222	0.0688755362882344	0.0497294492617240	7.00065960937277e-05	0.0959925141599496	0.964340885569347	0.769538301187516	0.210606441684841
0.658477025195117	0.481897420557659	0.0174969111814915	0.858734369728871	0.0400000000000000	0.0451388888888889	0.0376603380321420	0.0671150607452672	0.174303956822103	0.628953107960742	0.399799494012717	0.594579231584115	0.298245614035088	0.409583382830630	0.0245596206015892	0.00235396265262937	0.000274534051950922	0.999067720330315	0.161985052856207	0.735786026858779	0.0646300083340494	0.0360146706043457	0.0620172462469874	0.0214219174918128	9.78892761545021e-06	0.0728386058591556	0.977108551995443	0.791182313702608	0.393666905726636
0.542006558093599	0.587215211343234	0.0134348412415803	0.879025055426145	0.0287719298245614	0.0335648148148148	0.0284593616655719	0.0415349431851598	0.176153210997176	0.665406814373487	0.497324634374261	0.951470958008549	0.414634146341463	0.531432851473504	0.0136189606180534	0.00141493699399281	9.62618981166648e-05	0.999111815971325	0.161685968908915	0.634323847768134	0.0452404487285688	0.0371918105024152	0.0614332913027818	0.0299185027152789	3.48378128318447e-06	0.0448823720623716	0.983248060079459	0.608948064902698	0.320075316469643
0.573650585886082	0.593238205646998	0.0115578896522981	0.866961510500860	0.0329824561403509	0.0370370370370370	0.0297558662309128	0.0478981873864422	0.158300937738159	0.604974189858132	0.319229407207566	0.458224057525964	0.361702127659575	0.486395165207546	0.0168768722213391	0.00315410820700778	0.000222380722754009	0.999313528219107	0.162853662519163	0.556205996663487	0.0482222424529703	0.0326488146604872	0.0605682167505953	0.0235502112613067	2.95017352376921e-06	0.0531778469929307	0.980481291704791	0.626667118011582	0.429613734884719
0.901182181944730	0.202331388232461	0.119290405816877	0.588666711781148	0.162807017543860	0.160879629629630	0.150871652500710	0.134320516963791	0.139552291997557	0.610826328186160	0.192575988735378	0.493829668376416	0.0732758620689655	0.140822215164083	0.142006218197152	0.000114181313014323	0.0181785326473914	0.363892675809110	0	0.992102851135589	0.127159333218954	0.310175387681222	0.0585970927831499	0.0495346532980517	0.000415715437692208	0.138188552691514	0.829670648447088	0.610574756648956	0.203157568218633
0.874450088327354	0.170400298822582	0.244670333694534	0.522675570231290	0.430877192982456	0.484953703703704	0.437669525200163	0.451939917381401	0.512524012826351	0.667740801421457	0.413439404029417	0.160115460674495	0.0276872964169381	0.0600127967040810	0.417469393914726	0.00335557530538952	0.0330829721387964	0	0.0879813961443656	0.994169996913603	0.308625977762893	0.581611293057279	0.367494616381306	0.150544817050973	0.0430930559208081	0.453100189393412	0.675241699300216	0.730994627714732	0.0650526554832740
0.710408027257442	0.432509564535906	0.0469075384829529	0.728920349229203	0.0863157894736842	0.0868055555555556	0.0784561509392999	0.121052341135974	0.142647340475458	0.601435761573233	0.197373816048178	0.474224056082035	0.138211382113821	0.240451242904415	0.0598492438537434	0.00660177462297918	0.00138464597992986	0.997382507496013	0.163202757113292	0.869989903384003	0.109132490431173	0.189139360172555	0.0595706771278203	0.0468590541227945	0	0.125477068135812	0.946068377139707	0.724497480725114	0.193651881595222
