0	1	0	1	0	0	0	0	0.279317108044718	0.528148650764653	0.0910056984150843
0.882840537729455	0.278419459603351	0.444194429435843	0.439484538763311	0.439461883408072	0.410852713178295	0.451142751843372	0.504244955004602	0.341877341282904	0.433578761097707	0.132103252786584
0.483120446315030	0.644366684297992	0.0695580630631671	0.848424506700249	0.107623318385650	0.139534883720930	0.125873699037483	0.356246254740942	0.830549220451473	0.981214349093674	1
0.483301748813619	0.694518436789895	0.0612431446196449	0.891451625060312	0.0582959641255605	0.0387596899224806	0.0484629229444943	0.0536620895162269	0.328887905733098	0	0.196411627809184
1	0	1	0	1	1	1	1	0	0.246973812759698	0
0.585183285153841	0.568544980217875	0.243075093660115	0.562168592994049	0.385650224215247	0.395348837209302	0.396486842252356	0.590592066626585	1	0.444780480599156	0.615624637398288
0.610768271397404	0.505816786945243	0.105781968167053	0.832775161467090	0.139013452914798	0.162790697674419	0.145967273610899	0.405762869628358	0.634506470736083	0.557160752499758	0.603506624935512
0.426691312972128	0.675526935153267	0.0756853054475917	0.894323223288686	0.0672645739910314	0.0852713178294574	0.0817423402342639	0.218273655758508	0.679044507754448	1	0.898476185752812
0.477982214481336	0.686199391929111	0.0612019477868771	0.852236508332206	0.0941704035874439	0.108527131782946	0.0907922405941929	0.258734564983084	0.440997124034630	0.265865104035421	0.375007596575960
0	1	0	1	0	0	0	0	0.279317108044718	0.528148650764653	0.0910056984150843
0.882840537729455	0.278419459603351	0.444194429435843	0.439484538763311	0.439461883408072	0.410852713178295	0.451142751843372	0.504244955004602	0.341877341282904	0.433578761097707	0.132103252786584
0.483120446315030	0.644366684297992	0.0695580630631671	0.848424506700249	0.107623318385650	0.139534883720930	0.125873699037483	0.356246254740942	0.830549220451473	0.981214349093674	1
0.483301748813619	0.694518436789895	0.0612431446196449	0.891451625060312	0.0582959641255605	0.0387596899224806	0.0484629229444943	0.0536620895162269	0.328887905733098	0	0.196411627809184
1	0	1	0	1	1	1	1	0	0.246973812759698	0
0.585183285153841	0.568544980217875	0.243075093660115	0.562168592994049	0.385650224215247	0.395348837209302	0.396486842252356	0.590592066626585	1	0.444780480599156	0.615624637398288
0.610768271397404	0.505816786945243	0.105781968167053	0.832775161467090	0.139013452914798	0.162790697674419	0.145967273610899	0.405762869628358	0.634506470736083	0.557160752499758	0.603506624935512
0.426691312972128	0.675526935153267	0.0756853054475917	0.894323223288686	0.0672645739910314	0.0852713178294574	0.0817423402342639	0.218273655758508	0.679044507754448	1	0.898476185752812
0.477982214481336	0.686199391929111	0.0612019477868771	0.852236508332206	0.0941704035874439	0.108527131782946	0.0907922405941929	0.258734564983084	0.440997124034630	0.265865104035421	0.375007596575960
0	1	0	1	0	0	0	0	0.279317108044718	0.528148650764653	0.0910056984150843
0.882840537729455	0.278419459603351	0.444194429435843	0.439484538763311	0.439461883408072	0.410852713178295	0.451142751843372	0.504244955004602	0.341877341282904	0.433578761097707	0.132103252786584
0.483120446315030	0.644366684297992	0.0695580630631671	0.848424506700249	0.107623318385650	0.139534883720930	0.125873699037483	0.356246254740942	0.830549220451473	0.981214349093674	1
0.483301748813619	0.694518436789895	0.0612431446196449	0.891451625060312	0.0582959641255605	0.0387596899224806	0.0484629229444943	0.0536620895162269	0.328887905733098	0	0.196411627809184
1	0	1	0	1	1	1	1	0	0.246973812759698	0
0.585183285153841	0.568544980217875	0.243075093660115	0.562168592994049	0.385650224215247	0.395348837209302	0.396486842252356	0.590592066626585	1	0.444780480599156	0.615624637398288
0.610768271397404	0.505816786945243	0.105781968167053	0.832775161467090	0.139013452914798	0.162790697674419	0.145967273610899	0.405762869628358	0.634506470736083	0.557160752499758	0.603506624935512
0.426691312972128	0.675526935153267	0.0756853054475917	0.894323223288686	0.0672645739910314	0.0852713178294574	0.0817423402342639	0.218273655758508	0.679044507754448	1	0.898476185752812
0.477982214481336	0.686199391929111	0.0612019477868771	0.852236508332206	0.0941704035874439	0.108527131782946	0.0907922405941929	0.258734564983084	0.440997124034630	0.265865104035421	0.375007596575960
0	1	0	1	0	0	0	0	0.279317108044718	0.528148650764653	0.0910056984150843
0.882840537729455	0.278419459603351	0.444194429435843	0.439484538763311	0.439461883408072	0.410852713178295	0.451142751843372	0.504244955004602	0.341877341282904	0.433578761097707	0.132103252786584
0.483120446315030	0.644366684297992	0.0695580630631671	0.848424506700249	0.107623318385650	0.139534883720930	0.125873699037483	0.356246254740942	0.830549220451473	0.981214349093674	1
0.483301748813619	0.694518436789895	0.0612431446196449	0.891451625060312	0.0582959641255605	0.0387596899224806	0.0484629229444943	0.0536620895162269	0.328887905733098	0	0.196411627809184
1	0	1	0	1	1	1	1	0	0.246973812759698	0
0.585183285153841	0.568544980217875	0.243075093660115	0.562168592994049	0.385650224215247	0.395348837209302	0.396486842252356	0.590592066626585	1	0.444780480599156	0.615624637398288
0.610768271397404	0.505816786945243	0.105781968167053	0.832775161467090	0.139013452914798	0.162790697674419	0.145967273610899	0.405762869628358	0.634506470736083	0.557160752499758	0.603506624935512
0.426691312972128	0.675526935153267	0.0756853054475917	0.894323223288686	0.0672645739910314	0.0852713178294574	0.0817423402342639	0.218273655758508	0.679044507754448	1	0.898476185752812
0.477982214481336	0.686199391929111	0.0612019477868771	0.852236508332206	0.0941704035874439	0.108527131782946	0.0907922405941929	0.258734564983084	0.440997124034630	0.265865104035421	0.375007596575960
